Text,Sentiment,Ticker
the phase irrational exuberance comes to mind when thinking about the absurd valuations of these companies amzn cm ax nfx ddd nkd,-1,DDD
adnc now that the gap is filled other set ups i like mcp chk wcg apo,1,ADNC
adnc now that the gap is filled other set ups i like mcp chk wcg apo,1,NOW
adnc now that the gap is filled other set ups i like mcp chk wcg apo,1,UPS
adnc now that the gap is filled other set ups i like mcp chk wcg apo,1,MCP
adnc now that the gap is filled other set ups i like mcp chk wcg apo,1,CHK
adnc now that the gap is filled other set ups i like mcp chk wcg apo,1,WCG
adnc now that the gap is filled other set ups i like mcp chk wcg apo,1,APO
coh to no,-1,COH
zmz to this looks like a big power move to 24 doing more research on it now see short intetest,1,BIG
zmz to this looks like a big power move to 24 doing more research on it now see short intetest,1,MORE
zmz to this looks like a big power move to 24 doing more research on it now see short intetest,1,IT
zmz to this looks like a big power move to 24 doing more research on it now see short intetest,1,NOW
sem see this going down,-1,SEM
aap next stop is 435 low for today was 435 this stock may be dead but follows technicals to a tee,-1,AAP
aap next stop is 435 low for today was 435 this stock may be dead but follows technicals to a tee,-1,LOW
af as noted to clear buyable action on tues close positive 3.9 percent for the first week support now near 51 moe hee,1,AF
af as noted to clear buyable action on tues close positive 3.9 percent for the first week support now near 51 moe hee,1,TUES
af as noted to clear buyable action on tues close positive 3.9 percent for the first week support now near 51 moe hee,1,NOW
cam to closes the week strong after a decent first day action positive 1.5 percent coupled with an increase in volume moe hee,1,CAM
cam to closes the week strong after a decent first day action positive 1.5 percent coupled with an increase in volume moe hee,1,AN
qgc seems to be finding long term range between 18.50 to 8.50 this should be more of a position trade where you can accumulate lower,1,LONG
qgc seems to be finding long term range between 18.50 to 8.50 this should be more of a position trade where you can accumulate lower,1,MORE
i thought fio is pure fb play flash what do u know that analyst dont fb maybe losing the youth but the kiddies ove instagram,1,PURE
i thought fio is pure fb play flash what do u know that analyst dont fb maybe losing the youth but the kiddies ove instagram,1,FB
i thought fio is pure fb play flash what do u know that analyst dont fb maybe losing the youth but the kiddies ove instagram,1,PLAY
i thought fio is pure fb play flash what do u know that analyst dont fb maybe losing the youth but the kiddies ove instagram,1,DO
i thought fio is pure fb play flash what do u know that analyst dont fb maybe losing the youth but the kiddies ove instagram,1,FB
hp after 7 straight green days that little red bar is signal to switch tracks to red for some normal profit taking,-1,HP
hp after 7 straight green days that little red bar is signal to switch tracks to red for some normal profit taking,-1,SOME
cboe the decreasing volume that slight red bar indicates after 19 straight up days its time to switch to red bars and take some profits,-1,CBOE
cboe the decreasing volume that slight red bar indicates after 19 straight up days its time to switch to red bars and take some profits,-1,TIME
cboe the decreasing volume that slight red bar indicates after 19 straight up days its time to switch to red bars and take some profits,-1,SOME
hes decrease volume now and a red bar will send this back to 57 to 2 points to be made more if goes higher to patience and wait,-1,HES
hes decrease volume now and a red bar will send this back to 57 to 2 points to be made more if goes higher to patience and wait,-1,NOW
hes decrease volume now and a red bar will send this back to 57 to 2 points to be made more if goes higher to patience and wait,-1,MORE
hes decrease volume now and a red bar will send this back to 57 to 2 points to be made more if goes higher to patience and wait,-1,IF
ha this gets one red bar size will ruin from jan to now in 2 days target 46 to 4 points or more to made if goes higher wait for first red,-1,HA
ha this gets one red bar size will ruin from jan to now in 2 days target 46 to 4 points or more to made if goes higher wait for first red,-1,ONE
ha this gets one red bar size will ruin from jan to now in 2 days target 46 to 4 points or more to made if goes higher wait for first red,-1,NOW
ha this gets one red bar size will ruin from jan to now in 2 days target 46 to 4 points or more to made if goes higher wait for first red,-1,MORE
ha this gets one red bar size will ruin from jan to now in 2 days target 46 to 4 points or more to made if goes higher wait for first red,-1,IF
invn to any panic surge higher start short entries and save for red bar risky but timing top on next move is good scaling start for short,-1,INVN
invn to any panic surge higher start short entries and save for red bar risky but timing top on next move is good scaling start for short,-1,ANY
invn to any panic surge higher start short entries and save for red bar risky but timing top on next move is good scaling start for short,-1,SAVE
invn to any panic surge higher start short entries and save for red bar risky but timing top on next move is good scaling start for short,-1,GOOD
invn keep close eye on this one for surge up from short bagholders to may take 2 days first red bar finish is top big short score to be made,-1,INVN
invn keep close eye on this one for surge up from short bagholders to may take 2 days first red bar finish is top big short score to be made,-1,ONE
invn keep close eye on this one for surge up from short bagholders to may take 2 days first red bar finish is top big short score to be made,-1,BIG
yhoo esting here after a nice move since november watching for a break of 20.85 after earnings,1,YHOO
yhoo esting here after a nice move since november watching for a break of 20.85 after earnings,1,NICE
gpn inverted head and shoulders still in play,1,GPN
gpn inverted head and shoulders still in play,1,PLAY
jpm broke out an important resistance at 4687 with solid volume the trend is in favour of bulls,1,JPM
jpm broke out an important resistance at 4687 with solid volume the trend is in favour of bulls,1,OUT
jpm broke out an important resistance at 4687 with solid volume the trend is in favour of bulls,1,AN
jpm broke out an important resistance at 4687 with solid volume the trend is in favour of bulls,1,AT
jpm broke out an important resistance at 4687 with solid volume the trend is in favour of bulls,1,TREND
gis to this is what all the others will do to first red bar major short target 40 test,-1,GIS
gis to this is what all the others will do to first red bar major short target 40 test,-1,ALL
gis to this is what all the others will do to first red bar major short target 40 test,-1,DO
gpn could test the 5.50 quick and make major move higher above 6.00 very bullish,1,GPN
gpn could test the 5.50 quick and make major move higher above 6.00 very bullish,1,MAKE
dsco many little bios did well last week to dsco will have a huge day soon to its in the history,1,DSCO
dsco many little bios did well last week to dsco will have a huge day soon to its in the history,1,MANY
dsco many little bios did well last week to dsco will have a huge day soon to its in the history,1,BIOS
dsco many little bios did well last week to dsco will have a huge day soon to its in the history,1,DSCO
dsco many little bios did well last week to dsco will have a huge day soon to its in the history,1,HUGE
cycc to have this one at 5.25 and 5.50 buying more 5.90 for break out thru 6 can go 7 easy to very small float 7 million and 18 percent short,1,CYCC
cycc to have this one at 5.25 and 5.50 buying more 5.90 for break out thru 6 can go 7 easy to very small float 7 million and 18 percent short,1,ONE
cycc to have this one at 5.25 and 5.50 buying more 5.90 for break out thru 6 can go 7 easy to very small float 7 million and 18 percent short,1,AT
cycc to have this one at 5.25 and 5.50 buying more 5.90 for break out thru 6 can go 7 easy to very small float 7 million and 18 percent short,1,MORE
cycc to have this one at 5.25 and 5.50 buying more 5.90 for break out thru 6 can go 7 easy to very small float 7 million and 18 percent short,1,OUT
gmc that gap 30 to 35 puts the weakest floor on this stock wouldnt be surprised to see it spill over and bn everyone hot red coffee bars,-1,IT
gmc that gap 30 to 35 puts the weakest floor on this stock wouldnt be surprised to see it spill over and bn everyone hot red coffee bars,-1,HOT
mcp either way its just 2 candles and back to 8 next week will set the tone which way overall investor sentiment wants to take this,1,MCP
zqk first sign of decreasing volume and 3 15 minute red bars with catalyst volume to short this back to 5.00 easy,-1,SIGN
super shot to please help me get this viral i mean what a putt under pressure goog,1,GOOG
sam nothing holding up the mountain that green bar eft shoulder that red bar head smallone to laugh we see red right bar start major short,-1,SAM
sam nothing holding up the mountain that green bar eft shoulder that red bar head smallone to laugh we see red right bar start major short,-1,EFT
i looks like its getting ready for beast mode ook at insider buying nice pick i will be partaking i think time2 research,1,AT
i looks like its getting ready for beast mode ook at insider buying nice pick i will be partaking i think time2 research,1,NICE
ots of good setups posted here 3 weeks ago eqix expe fb gs hog mon pii qcom qih soda,1,GOOD
ots of good setups posted here 3 weeks ago eqix expe fb gs hog mon pii qcom qih soda,1,AGO
ots of good setups posted here 3 weeks ago eqix expe fb gs hog mon pii qcom qih soda,1,EQIX
ots of good setups posted here 3 weeks ago eqix expe fb gs hog mon pii qcom qih soda,1,EXPE
